jatosResID;image;trial_main;x1;x2
6518;2va033;83;0.99;0.25
6518;2va035;20;0.33;0.71
6518;2va036;136;0.60;0.53
6518;2va037;119;0.00;0.76
6518;2va041;12;0.11;0.86
6518;2va042;67;0.14;0.53
6518;2va044;41;0.96;0.26
6518;2va051;19;0.77;0.58
6518;2va056;42;0.90;0.23
6518;2va057;39;0.99;0.03
6518;2va063;86;0.89;0.49
6518;2va067;26;1.00;0.03
6518;2va071;27;0.42;0.50
6518;2va074;5;0.38;0.51
6518;2va075;35;0.82;0.01
6518;2va078;146;0.99;0.48
6518;2va081;149;1.00;0.53
6518;2va088;7;0.01;0.81
6518;2va092;121;0.98;0.59
6518;2va106;85;0.39;0.33
6518;2va108;129;0.01;0.41
6518;2va118;46;0.06;0.86
6518;2va119;55;0.51;0.50
6518;2va131;50;0.02;0.17
6518;2va137;147;0.84;0.68
6518;art_001;101;0.71;0.58
6518;art_002;118;0.97;0.63
6518;art_003;82;0.80;0.45
6518;art_004;115;0.38;0.53
6518;art_005;38;0.47;0.70
6518;art_006;23;0.98;0.01
6518;art_007;53;0.12;0.01
6518;art_008;133;0.97;0.02
6518;art_009;117;0.99;0.02
6518;art_010;68;0.81;0.84
6518;art_011;104;0.98;0.16
6518;art_012;25;0.96;0.04
6518;art_013;99;0.01;0.68
6518;art_014;81;1.00;0.17
6518;art_015;113;0.97;0.71
6518;art_016;31;0.40;0.50
6518;art_017;125;0.71;0.31
6518;art_018;96;0.51;0.69
6518;art_019;112;0.99;0.54
6518;art_020;59;0.99;0.01
6518;art_021;141;0.25;0.62
6518;art_022;52;0.37;0.82
6518;art_023;127;1.00;0.28
6518;art_024;47;0.99;0.12
6518;art_025;135;0.04;0.76
6518;art_026;148;0.01;0.79
6518;art_027;32;0.97;0.04
6518;art_028;45;0.88;0.24
6518;art_029;107;0.99;0.67
6518;art_030;95;0.38;0.56
6518;art_031;123;0.90;0.30
6518;art_032;97;0.97;0.51
6518;art_033;139;0.97;0.01
6518;art_034;70;0.14;0.77
6518;art_035;16;0.28;0.76
6518;art_036;69;0.88;0.34
6518;art_037;92;0.73;0.40
6518;art_038;61;0.62;0.66
6518;art_039;1;0.90;0.01
6518;art_040;114;0.41;0.66
6518;art_041;24;0.03;0.96
6518;art_042;151;0.30;0.81
6518;art_043;48;0.28;0.97
6518;art_044;75;0.07;0.64
6518;art_045;29;0.02;0.86
6518;art_046;78;0.01;0.71
6518;art_047;131;0.60;0.37
6518;art_048;100;0.00;0.30
6518;art_049;37;0.97;0.01
6518;art_050;106;0.01;0.43
6518;art_051;40;0.18;0.55
6518;art_052;6;0.81;0.43
6518;art_053;10;0.40;0.72
6518;art_054;11;0.30;0.26
6518;art_055;137;0.80;0.69
6518;art_056;138;0.99;0.01
6518;art_057;51;0.73;0.43
6518;art_058;43;0.20;0.55
6518;art_059;150;0.57;0.85
6518;art_060;49;0.89;0.86
6518;art_061;28;0.01;0.06
6518;art_062;71;0.97;0.49
6518;art_063;134;0.20;0.46
6518;art_064;126;0.19;0.74
6518;art_065;88;0.01;0.62
6518;art_066;87;0.36;0.27
6518;art_067;73;0.94;0.44
6518;art_068;56;0.01;0.04
6518;art_069;74;0.17;0.84
6518;art_070;128;0.03;0.66
6518;art_071;21;0.67;0.56
6518;art_072;94;0.90;0.01
6518;art_073;93;0.36;0.99
6518;art_074;154;0.96;0.64
6518;art_075;140;0.47;0.56
6518;art_076;58;0.10;0.78
6518;art_077;63;0.98;0.68
6518;art_078;3;0.99;0.01
6518;art_079;44;0.81;0.33
6518;art_080;8;0.28;0.01
6518;art_081;142;0.89;0.45
6518;art_082;105;0.99;0.50
6518;art_083;116;0.79;0.88
6518;art_084;84;0.52;0.49
6518;art_085;79;0.96;0.31
6518;art_086;66;0.98;0.80
6518;art_087;17;0.47;0.63
6518;art_088;90;0.34;0.98
6518;art_089;14;0.92;0.76
6518;art_090;108;0.97;0.32
6518;art_091;132;0.98;0.43
6518;art_092;18;0.99;0.27
6518;art_093;65;0.98;0.56
6518;art_094;15;0.98;0.03
6518;art_095;60;0.96;0.54
6518;art_096;4;0.00;0.01
6518;art_097;120;0.14;0.69
6518;art_098;9;0.99;0.64
6518;art_099;143;0.99;0.38
6518;art_100;111;0.98;0.57
6518;art_101;2;0.99;0.01
6518;art_102;91;0.01;0.38
6518;art_103;34;0.00;0.01
6518;art_104;122;0.01;0.04
6518;art_105;145;0.03;0.03
6518;art_106;89;0.00;0.27
6518;art_107;22;0.02;0.62
6518;art_108;98;0.01;0.75
6518;art_109;103;0.00;0.27
6516;2va003;77;0.63;0.39
6516;2va005;88;0.51;0.43
6516;2va006;139;0.63;0.25
6516;2va007;111;0.81;0.43
6516;2va009;39;0.62;0.26
6516;2va014;48;0.33;0.24
6516;2va016;42;0.63;0.29
6516;2va018;63;0.84;0.30
6516;2va019;112;0.75;0.38
6516;2va020;15;0.34;0.25
6516;2va025;103;0.27;0.49
6516;2va026;37;0.62;0.27
6516;2va028;31;0.46;0.57
6516;2va031;2;0.40;0.20
6516;2va033;87;0.56;0.31
6516;2va035;128;0.60;0.34
6516;2va036;80;0.43;0.56
6516;2va037;123;0.30;0.41
6516;2va041;99;0.28;0.58
6516;2va042;62;0.34;0.28
6516;2va044;85;0.74;0.27
6516;2va051;25;0.45;0.59
6516;2va056;59;0.43;0.30
6516;2va057;100;0.44;0.33
6516;2va063;84;0.60;0.43
6516;2va067;109;0.49;0.45
6516;2va071;149;0.48;0.25
6516;2va074;97;0.29;0.65
6516;2va075;54;0.42;0.27
6516;2va078;36;0.58;0.42
6516;2va081;92;0.40;0.57
6516;2va088;82;0.07;0.84
6516;2va092;38;0.58;0.45
6516;2va106;104;0.42;0.36
6516;2va108;78;0.10;0.76
6516;2va118;71;0.26;0.68
6516;2va119;73;0.38;0.45
6516;2va131;52;0.29;0.34
6516;2va137;24;0.31;0.65
6516;art_001;5;0.59;0.28
6516;art_002;105;0.54;0.40
6516;art_003;127;0.63;0.44
6516;art_004;146;0.35;0.54
6516;art_005;151;0.67;0.58
6516;art_006;153;0.87;0.37
6516;art_007;53;0.36;0.28
6516;art_008;8;0.69;0.32
6516;art_009;119;0.66;0.29
6516;art_010;113;0.47;0.46
6516;art_011;1;0.78;0.15
6516;art_012;120;0.73;0.48
6516;art_013;55;0.32;0.53
6516;art_014;4;0.68;0.14
6516;art_015;140;0.70;0.31
6516;art_016;145;0.70;0.34
6516;art_017;9;0.56;0.41
6516;art_018;110;0.54;0.58
6516;art_019;61;0.76;0.35
6516;art_020;117;0.72;0.47
6516;art_021;89;0.42;0.43
6516;art_022;26;0.36;0.67
6516;art_023;45;0.38;0.50
6516;art_024;20;0.73;0.38
6516;art_025;65;0.39;0.69
6516;art_026;49;0.58;0.27
6516;art_027;95;0.72;0.35
6516;art_028;76;0.67;0.32
6516;art_029;98;0.56;0.52
6516;art_030;91;0.64;0.58
6516;art_031;90;0.59;0.49
6516;art_032;19;0.65;0.37
6516;art_033;14;0.63;0.36
6516;art_034;107;0.38;0.37
6516;art_035;137;0.43;0.32
6516;art_036;69;0.72;0.50
6516;art_037;81;0.67;0.47
6516;art_038;60;0.41;0.48
6516;art_039;21;0.54;0.52
6516;art_040;142;0.42;0.34
6516;art_041;7;0.19;0.68
6516;art_042;13;0.40;0.58
6516;art_043;70;0.25;0.62
6516;art_044;108;0.52;0.57
6516;art_045;101;0.46;0.45
6516;art_046;154;0.37;0.43
6516;art_047;131;0.45;0.25
6516;art_048;51;0.35;0.34
6516;art_049;148;0.70;0.47
6516;art_050;12;0.39;0.41
6516;art_051;133;0.33;0.20
6516;art_052;138;0.78;0.28
6516;art_053;126;0.36;0.60
6516;art_054;44;0.30;0.59
6516;art_055;135;0.58;0.64
6516;art_056;17;0.58;0.54
6516;art_057;33;0.29;0.46
6516;art_058;27;0.38;0.44
6516;art_059;34;0.39;0.63
6516;art_060;41;0.40;0.30
6516;art_061;10;0.38;0.48
6516;art_062;6;0.81;0.13
6516;art_063;47;0.24;0.63
6516;art_064;150;0.39;0.45
6516;art_065;57;0.32;0.69
6516;art_066;32;0.36;0.42
6516;art_067;40;0.56;0.51
6516;art_068;134;0.20;0.67
6516;art_069;67;0.39;0.52
6516;art_070;35;0.53;0.45
6516;art_071;56;0.69;0.28
6516;art_072;22;0.48;0.30
6516;art_073;132;0.59;0.59
6516;art_074;114;0.46;0.36
6516;art_075;129;0.68;0.53
6516;art_076;130;0.21;0.72
6516;art_077;83;0.67;0.31
6516;art_078;66;0.86;0.17
6516;art_079;122;0.47;0.45
6516;art_080;125;0.46;0.41
6516;art_081;18;0.55;0.64
6516;art_082;121;0.51;0.61
6516;art_083;144;0.74;0.25
6516;art_084;28;0.28;0.73
6516;art_085;50;0.62;0.56
6516;art_086;30;0.43;0.17
6516;art_087;115;0.40;0.64
6516;art_088;102;0.58;0.52
6516;art_089;118;0.53;0.62
6516;art_090;141;0.74;0.34
6516;art_091;75;0.52;0.35
6516;art_092;3;0.71;0.18
6516;art_093;43;0.66;0.32
6516;art_094;79;0.61;0.39
6516;art_095;29;0.30;0.24
6516;art_096;74;0.29;0.68
6516;art_097;58;0.64;0.33
6516;art_098;11;0.75;0.35
6516;art_099;23;0.47;0.49
6516;art_100;94;0.46;0.41
6516;art_101;16;0.64;0.46
6516;art_102;46;0.05;0.80
6516;art_103;147;0.10;0.08
6516;art_104;136;0.16;0.74
6516;art_105;152;0.05;0.91
6516;art_106;143;0.04;0.31
6516;art_107;106;0.12;0.62
6516;art_108;86;0.10;0.71
6516;art_109;64;0.15;0.56
6515;2va003;15;0.53;0.12
6515;2va005;7;0.28;0.04
6515;2va006;120;0.12;0.04
6515;2va007;119;0.72;0.05
6515;2va009;101;0.20;0.09
6515;2va014;76;0.39;0.66
6515;2va016;72;0.17;0.02
6515;2va018;10;0.82;0.03
6515;2va019;95;0.11;0.02
6515;2va020;42;0.22;0.35
6515;2va025;109;0.21;0.79
6515;2va026;115;0.12;0.07
6515;2va028;9;0.99;0.12
6515;2va031;113;0.09;0.63
6515;2va033;133;0.04;0.18
6515;2va035;150;0.58;0.01
6515;2va036;36;0.55;0.73
6515;2va037;148;0.27;0.80
6515;2va041;6;0.68;0.69
6515;2va042;130;0.24;0.74
6515;2va044;57;0.08;0.01
6515;2va051;34;0.10;0.20
6515;2va056;5;0.29;0.07
6515;2va057;27;0.94;0.03
6515;2va063;31;0.06;0.20
6515;2va067;14;0.82;0.07
6515;2va071;54;0.02;0.17
6515;2va074;16;0.05;0.83
6515;2va075;126;0.07;0.07
6515;2va078;11;0.56;0.07
6515;2va081;111;0.82;0.24
6515;2va088;66;0.01;0.98
6515;2va092;85;0.99;0.00
6515;2va106;2;0.59;0.69
6515;2va108;92;0.12;0.71
6515;2va118;46;0.05;0.88
6515;2va119;56;0.04;0.17
6515;2va131;81;0.04;0.47
6515;2va137;74;0.12;0.40
6515;art_001;23;0.49;0.03
6515;art_002;21;0.64;0.10
6515;art_003;53;0.06;0.01
6515;art_004;32;0.53;0.76
6515;art_005;128;0.11;0.18
6515;art_006;134;0.15;0.01
6515;art_007;87;0.38;0.31
6515;art_008;40;0.06;0.01
6515;art_009;107;0.11;0.04
6515;art_010;63;0.98;0.14
6515;art_011;117;0.19;0.03
6515;art_012;39;0.12;0.00
6515;art_013;124;0.51;0.82
6515;art_014;138;0.08;0.01
6515;art_015;142;0.07;0.01
6515;art_016;94;0.14;0.06
6515;art_017;13;0.13;0.10
6515;art_018;131;0.15;0.46
6515;art_019;121;0.18;0.01
6515;art_020;118;0.13;0.03
6515;art_021;70;0.05;0.42
6515;art_022;86;0.12;0.33
6515;art_023;122;0.14;0.05
6515;art_024;1;0.10;0.07
6515;art_025;43;0.12;0.57
6515;art_026;99;0.03;0.03
6515;art_027;100;0.86;0.01
6515;art_028;98;0.43;0.00
6515;art_029;132;0.29;0.11
6515;art_030;37;0.32;0.33
6515;art_031;146;0.67;0.01
6515;art_032;61;0.29;0.04
6515;art_033;58;0.22;0.03
6515;art_034;35;0.58;0.83
6515;art_035;141;0.49;0.62
6515;art_036;79;0.09;0.00
6515;art_037;108;0.36;0.03
6515;art_038;28;0.47;0.65
6515;art_039;55;0.18;0.03
6515;art_040;4;0.40;0.51
6515;art_041;60;0.59;0.35
6515;art_042;18;0.07;0.28
6515;art_043;147;0.78;0.89
6515;art_044;102;0.26;0.60
6515;art_045;38;0.32;0.43
6515;art_046;149;0.47;0.58
6515;art_047;93;0.94;0.03
6515;art_048;69;0.69;0.15
6515;art_049;105;0.43;0.03
6515;art_050;71;0.37;0.58
6515;art_051;139;0.34;0.67
6515;art_052;30;0.64;0.20
6515;art_053;90;0.13;0.72
6515;art_054;104;0.42;0.56
6515;art_055;47;0.20;0.28
6515;art_056;73;0.19;0.01
6515;art_057;140;0.47;0.27
6515;art_058;8;0.16;0.10
6515;art_059;48;0.17;0.10
6515;art_060;49;0.20;0.01
6515;art_061;20;0.04;0.59
6515;art_062;103;0.63;0.07
6515;art_063;12;0.34;0.66
6515;art_064;33;0.15;0.64
6515;art_065;68;0.33;0.75
6515;art_066;24;0.89;0.62
6515;art_067;26;0.40;0.09
6515;art_068;17;0.01;0.99
6515;art_069;19;0.12;0.78
6515;art_070;123;0.60;0.45
6515;art_071;41;0.01;0.01
6515;art_072;82;0.37;0.29
6515;art_073;64;0.14;0.57
6515;art_074;96;0.82;0.01
6515;art_075;77;0.19;0.42
6515;art_076;29;0.26;0.84
6515;art_077;75;1.00;0.09
6515;art_078;51;1.00;0.00
6515;art_079;106;0.50;0.08
6515;art_080;25;0.76;0.20
6515;art_081;127;0.99;0.07
6515;art_082;143;0.98;0.00
6515;art_083;144;0.88;0.01
6515;art_084;153;0.94;0.69
6515;art_085;59;0.99;0.01
6515;art_086;89;0.81;0.05
6515;art_087;62;0.97;0.06
6515;art_088;67;0.99;0.04
6515;art_089;3;0.67;0.37
6515;art_090;78;0.99;0.01
6515;art_091;145;0.81;0.03
6515;art_092;91;0.20;0.04
6515;art_093;44;0.82;0.04
6515;art_094;80;0.79;0.01
6515;art_095;114;0.78;0.04
6515;art_096;50;0.01;0.99
6515;art_097;135;0.75;0.02
6515;art_098;129;0.68;0.11
6515;art_099;97;0.45;0.03
6515;art_100;152;0.57;0.22
6515;art_101;137;0.60;0.18
6515;art_102;84;0.06;0.80
6515;art_103;88;0.01;0.21
6515;art_104;83;0.04;0.53
6515;art_105;125;0.00;0.82
6515;art_106;45;0.00;0.01
6515;art_107;22;0.52;0.80
6515;art_108;65;0.01;0.98
6515;art_109;116;0.06;0.91
6513;2va003;108;0.99;0.03
6513;2va005;115;0.66;0.16
6513;2va006;102;0.67;0.02
6513;2va007;131;0.99;0.01
6513;2va009;18;0.99;0.01
6513;2va014;39;0.57;0.01
6513;2va016;96;0.82;0.02
6513;2va018;34;0.84;0.03
6513;2va019;50;0.97;0.01
6513;2va020;61;0.49;0.01
6513;2va025;52;0.03;0.83
6513;2va026;143;0.81;0.03
6513;2va028;72;0.90;0.01
6513;2va031;99;0.41;0.03
6513;2va033;29;0.98;0.01
6513;2va035;76;0.16;0.01
6513;2va036;16;0.48;0.52
6513;2va037;43;0.63;0.01
6513;2va041;80;0.16;0.74
6513;2va042;17;0.01;0.25
6513;2va044;153;1.00;0.02
6513;2va051;126;0.80;0.04
6513;2va056;59;0.27;0.01
6513;2va057;141;0.76;0.02
6513;2va063;94;0.94;0.01
6513;2va067;4;0.99;0.01
6513;2va071;86;0.67;0.05
6513;2va074;64;0.10;0.01
6513;2va075;1;0.00;0.02
6513;2va078;90;0.85;0.02
6513;2va081;119;0.51;0.47
6513;2va088;142;0.07;0.78
6513;2va092;53;0.99;0.02
6513;2va106;117;0.61;0.20
6513;2va108;138;0.02;0.79
6513;2va118;36;0.01;0.86
6513;2va119;47;0.83;0.00
6513;2va131;116;0.21;0.47
6513;2va137;135;0.75;0.33
6513;art_001;41;0.98;0.01
6513;art_002;128;0.91;0.02
6513;art_003;129;0.85;0.01
6513;art_004;11;0.98;0.39
6513;art_005;51;0.83;0.03
6513;art_006;45;0.97;0.02
6513;art_007;46;0.91;0.04
6513;art_008;105;0.98;0.01
6513;art_009;62;0.99;0.00
6513;art_010;137;0.92;0.18
6513;art_011;151;0.70;0.01
6513;art_012;68;0.88;0.01
6513;art_013;31;0.17;0.55
6513;art_014;122;0.81;0.03
6513;art_015;73;0.76;0.01
6513;art_016;20;0.71;0.01
6513;art_017;75;0.86;0.02
6513;art_018;81;0.72;0.03
6513;art_019;139;0.89;0.03
6513;art_020;100;0.88;0.00
6513;art_021;107;0.55;0.09
6513;art_022;57;0.77;0.02
6513;art_023;101;0.78;0.01
6513;art_024;9;0.99;0.02
6513;art_025;19;0.00;0.29
6513;art_026;3;0.00;0.01
6513;art_027;111;0.98;0.01
6513;art_028;71;0.71;0.02
6513;art_029;125;0.89;0.01
6513;art_030;2;0.01;0.01
6513;art_031;26;0.82;0.01
6513;art_032;77;0.99;0.01
6513;art_033;109;0.98;0.01
6513;art_034;98;0.32;0.01
6513;art_035;10;0.01;0.21
6513;art_036;35;0.85;0.01
6513;art_037;60;0.11;0.02
6513;art_038;146;0.41;0.03
6513;art_039;33;0.82;0.03
6513;art_040;8;0.97;0.01
6513;art_041;88;0.69;0.43
6513;art_042;104;0.74;0.21
6513;art_043;113;0.28;0.65
6513;art_044;85;0.36;0.04
6513;art_045;91;0.34;0.09
6513;art_046;120;0.57;0.30
6513;art_047;134;0.98;0.00
6513;art_048;130;0.57;0.06
6513;art_049;82;0.99;0.01
6513;art_050;12;0.01;0.84
6513;art_051;63;0.00;0.01
6513;art_052;87;0.64;0.01
6513;art_053;136;0.34;0.54
6513;art_054;7;0.81;0.03
6513;art_055;27;0.37;0.02
6513;art_056;25;0.93;0.01
6513;art_057;79;0.54;0.01
6513;art_058;67;0.04;0.01
6513;art_059;140;0.10;0.19
6513;art_060;22;0.76;0.01
6513;art_061;38;0.21;0.60
6513;art_062;5;0.99;0.01
6513;art_063;54;0.20;0.01
6513;art_064;89;0.27;0.08
6513;art_065;114;0.37;0.65
6513;art_066;49;0.18;0.81
6513;art_067;112;0.89;0.02
6513;art_068;48;0.15;0.89
6513;art_069;132;0.14;0.15
6513;art_070;66;0.01;0.03
6513;art_071;69;0.69;0.01
6513;art_072;23;0.77;0.00
6513;art_073;154;0.43;0.13
6513;art_074;149;0.81;0.01
6513;art_075;110;0.66;0.02
6513;art_076;83;0.02;0.81
6513;art_077;30;0.99;0.07
6513;art_078;145;0.97;0.01
6513;art_079;78;0.43;0.00
6513;art_080;118;0.73;0.25
6513;art_081;70;0.98;0.66
6513;art_082;15;0.99;0.01
6513;art_083;14;0.98;0.01
6513;art_084;121;0.67;0.59
6513;art_085;123;0.96;0.01
6513;art_086;106;0.98;0.03
6513;art_087;147;0.47;0.13
6513;art_088;28;0.99;0.11
6513;art_089;37;0.70;0.20
6513;art_090;74;0.99;0.01
6513;art_091;144;0.93;0.01
6513;art_092;32;0.99;0.02
6513;art_093;42;0.98;0.01
6513;art_094;24;0.99;0.04
6513;art_095;97;0.76;0.01
6513;art_096;6;0.00;0.24
6513;art_097;133;0.96;0.01
6513;art_098;40;0.88;0.01
6513;art_099;92;0.98;0.01
6513;art_100;93;0.75;0.02
6513;art_101;103;0.92;0.09
6513;art_102;58;0.02;0.98
6513;art_103;13;0.00;0.02
6513;art_104;124;0.03;0.21
6513;art_105;65;0.00;0.91
6513;art_106;56;0.01;0.10
6513;art_107;152;0.02;0.11
6513;art_108;21;0.02;0.96
6513;art_109;95;0.05;0.00
6510;2va003;77;0.64;0.49
6510;2va005;44;0.24;0.38
6510;2va006;111;0.22;0.14
6510;2va007;17;0.88;0.64
6510;2va009;115;0.54;0.14
6510;2va014;19;0.37;0.45
6510;2va016;26;0.19;0.03
6510;2va018;124;0.80;0.57
6510;2va019;125;0.73;0.27
6510;2va020;3;0.10;0.61
6510;2va025;61;0.44;0.58
6510;2va026;137;0.68;0.23
6510;2va028;49;0.96;0.54
6510;2va031;109;0.59;0.27
6510;2va033;37;0.05;0.05
6510;2va035;27;0.07;0.60
6510;2va036;92;0.08;0.81
6510;2va037;118;0.22;0.80
6510;2va041;153;0.05;0.89
6510;2va042;15;0.01;0.67
6510;2va044;70;0.15;0.12
6510;2va051;36;0.12;0.21
6510;2va056;76;0.14;0.13
6510;2va057;98;0.35;0.07
6510;2va063;97;0.80;0.74
6510;2va067;7;0.92;0.11
6510;2va071;136;0.09;0.12
6510;2va074;55;0.13;0.71
6510;2va075;128;0.01;0.03
6510;2va078;105;0.68;0.41
6510;2va081;67;0.90;0.54
6510;2va088;56;0.05;0.99
6510;2va092;39;0.92;0.20
6510;2va106;40;0.10;0.77
6510;2va108;65;0.01;0.97
6510;2va118;1;0.23;0.94
6510;2va119;107;0.11;0.62
6510;2va131;48;0.01;0.32
6510;2va137;4;0.88;0.22
6510;art_001;88;0.94;0.38
6510;art_002;141;0.62;0.69
6510;art_003;9;0.15;0.56
6510;art_004;87;0.13;0.75
6510;art_005;33;0.24;0.68
6510;art_006;129;0.67;0.27
6510;art_007;59;0.31;0.28
6510;art_008;5;0.68;0.07
6510;art_009;86;0.64;0.40
6510;art_010;72;0.45;0.09
6510;art_011;146;0.86;0.50
6510;art_012;110;0.67;0.32
6510;art_013;50;0.08;0.79
6510;art_014;62;0.34;0.21
6510;art_015;34;0.07;0.60
6510;art_016;11;0.08;0.10
6510;art_017;126;0.68;0.61
6510;art_018;35;0.22;0.65
6510;art_019;13;0.31;0.07
6510;art_020;127;0.84;0.34
6510;art_021;151;0.49;0.65
6510;art_022;60;0.09;0.74
6510;art_023;132;0.76;0.20
6510;art_024;45;0.14;0.31
6510;art_025;134;0.06;0.83
6510;art_026;47;0.01;0.70
6510;art_027;16;0.98;0.52
6510;art_028;150;0.79;0.68
6510;art_029;42;0.49;0.28
6510;art_030;102;0.10;0.80
6510;art_031;10;0.15;0.20
6510;art_032;90;0.24;0.35
6510;art_033;100;0.60;0.55
6510;art_034;123;0.13;0.90
6510;art_035;85;0.05;0.85
6510;art_036;63;0.16;0.32
6510;art_037;18;0.27;0.51
6510;art_038;28;0.81;0.96
6510;art_039;93;0.62;0.60
6510;art_040;21;0.16;0.70
6510;art_041;58;0.24;0.68
6510;art_042;122;0.64;0.77
6510;art_043;46;0.22;0.67
6510;art_044;78;0.07;0.82
6510;art_045;113;0.05;0.99
6510;art_046;117;0.06;0.04
6510;art_047;133;0.94;0.81
6510;art_048;106;0.46;0.30
6510;art_049;51;0.47;0.18
6510;art_050;154;0.03;0.06
6510;art_051;74;0.03;0.02
6510;art_052;95;0.81;0.80
6510;art_053;43;0.15;0.95
6510;art_054;138;0.08;0.18
6510;art_055;75;0.31;0.72
6510;art_056;81;0.18;0.61
6510;art_057;131;0.19;0.59
6510;art_058;38;0.19;0.46
6510;art_059;148;0.44;0.85
6510;art_060;69;0.74;0.31
6510;art_061;6;0.05;0.98
6510;art_062;84;0.99;0.64
6510;art_063;8;0.06;0.85
6510;art_064;79;0.12;0.65
6510;art_065;20;0.29;0.76
6510;art_066;89;0.11;0.64
6510;art_067;12;0.29;0.62
6510;art_068;66;0.03;0.90
6510;art_069;73;0.43;0.98
6510;art_070;121;0.63;0.95
6510;art_071;22;0.07;0.26
6510;art_072;139;0.91;0.58
6510;art_073;71;0.11;0.94
6510;art_074;53;0.88;0.66
6510;art_075;41;0.11;0.63
6510;art_076;68;0.04;0.88
6510;art_077;64;0.90;0.76
6510;art_078;108;0.98;0.55
6510;art_079;152;0.04;0.16
6510;art_080;83;0.79;0.38
6510;art_081;14;1.00;0.75
6510;art_082;112;0.99;0.99
6510;art_083;54;0.89;0.57
6510;art_084;130;0.83;0.78
6510;art_085;52;0.94;0.71
6510;art_086;103;0.94;0.28
6510;art_087;144;0.78;0.78
6510;art_088;24;0.96;0.83
6510;art_089;104;0.94;0.61
6510;art_090;30;0.91;0.94
6510;art_091;143;0.32;0.74
6510;art_092;80;0.17;0.72
6510;art_093;140;0.95;0.79
6510;art_094;142;0.89;0.36
6510;art_095;116;0.08;0.08
6510;art_096;94;0.01;0.93
6510;art_097;114;0.89;0.73
6510;art_098;96;0.82;0.70
6510;art_099;147;0.80;0.37
6510;art_100;29;0.82;0.26
6510;art_101;31;0.44;0.63
6510;art_102;101;0.08;0.88
6510;art_103;135;0.00;0.01
6510;art_104;32;0.04;0.26
6510;art_105;145;0.02;0.24
6510;art_106;2;0.04;0.62
6510;art_107;25;0.15;0.27
6510;art_108;23;0.05;0.94
6510;art_109;57;0.02;0.97
6508;2va003;150;0.28;0.02
6508;2va005;18;0.25;0.25
6508;2va006;27;0.07;0.13
6508;2va007;108;0.95;0.25
6508;2va009;51;0.06;0.50
6508;2va014;28;0.53;0.04
6508;2va016;89;0.05;0.06
6508;2va018;53;0.90;0.12
6508;2va019;17;0.07;0.01
6508;2va020;55;0.70;0.24
6508;2va025;32;0.94;0.59
6508;2va026;16;0.14;0.04
6508;2va028;137;0.96;0.10
6508;2va031;136;0.03;0.23
6508;2va033;122;0.07;0.06
6508;2va035;115;0.05;0.05
6508;2va036;36;0.97;0.03
6508;2va037;75;0.61;0.54
6508;2va041;109;0.53;0.56
6508;2va042;112;0.09;0.82
6508;2va044;113;0.09;0.07
6508;2va051;42;0.03;0.24
6508;2va056;93;0.07;0.01
6508;2va057;1;0.96;0.14
6508;2va063;59;0.09;0.14
6508;2va067;58;0.94;0.22
6508;2va071;2;0.18;0.26
6508;2va074;98;0.04;0.69
6508;2va075;117;0.06;0.09
6508;2va078;107;0.71;0.08
6508;2va081;99;0.95;0.20
6508;2va088;132;0.21;0.96
6508;2va092;46;0.97;0.04
6508;2va106;80;0.66;0.36
6508;2va108;29;0.03;0.97
6508;2va118;57;0.02;0.98
6508;2va119;83;0.51;0.29
6508;2va131;56;0.07;0.87
6508;2va137;95;0.10;0.32
6508;art_001;82;0.12;0.09
6508;art_002;81;0.78;0.09
6508;art_003;66;0.12;0.02
6508;art_004;101;0.08;0.65
6508;art_005;138;0.04;0.04
6508;art_006;22;0.17;0.04
6508;art_007;105;0.21;0.29
6508;art_008;41;0.03;0.04
6508;art_009;21;0.15;0.03
6508;art_010;48;0.08;0.40
6508;art_011;3;0.66;0.03
6508;art_012;147;0.10;0.08
6508;art_013;94;0.67;0.67
6508;art_014;6;0.23;0.05
6508;art_015;12;0.14;0.03
6508;art_016;31;0.05;0.07
6508;art_017;106;0.06;0.02
6508;art_018;65;0.36;0.04
6508;art_019;8;0.16;0.06
6508;art_020;67;0.04;0.01
6508;art_021;74;0.04;0.03
6508;art_022;43;0.09;0.79
6508;art_023;87;0.06;0.04
6508;art_024;96;0.05;0.06
6508;art_025;62;0.57;0.70
6508;art_026;85;0.12;0.06
6508;art_027;68;0.95;0.03
6508;art_028;103;0.64;0.12
6508;art_029;125;0.08;0.19
6508;art_030;19;0.07;0.04
6508;art_031;70;0.09;0.03
6508;art_032;111;0.20;0.10
6508;art_033;148;0.05;0.04
6508;art_034;86;0.90;0.50
6508;art_035;39;0.52;0.54
6508;art_036;135;0.04;0.06
6508;art_037;121;0.73;0.12
6508;art_038;33;0.60;0.47
6508;art_039;15;0.21;0.04
6508;art_040;102;0.10;0.30
6508;art_041;129;0.02;0.51
6508;art_042;14;0.04;0.50
6508;art_043;30;0.13;0.51
6508;art_044;146;0.11;0.24
6508;art_045;49;0.26;0.31
6508;art_046;64;0.74;0.13
6508;art_047;5;0.97;0.03
6508;art_048;90;0.93;0.20
6508;art_049;84;0.83;0.06
6508;art_050;34;0.65;0.55
6508;art_051;139;0.11;0.77
6508;art_052;61;0.79;0.09
6508;art_053;143;0.07;0.79
6508;art_054;45;0.94;0.41
6508;art_055;79;0.62;0.14
6508;art_056;131;0.02;0.10
6508;art_057;38;0.95;0.47
